idx,db_id,iro,final_score,base_score,impact_score,scale,scope,probability,irreversibility,fin_scale,fin_prob,financial_score,polarity,confidence,similarity,issue_group,domain,sub_issue_name,text
212,235,risk,0.1277,0.4357,0.1529,1,1,2,1,1,2,0.1647,neutral,0.8822,0.4938787519931793,에너지 관리,E,신재생에너지 전환,"미국 연방 에너지규제위원회(FERC)가 바이든 정부의 친환경 에너지 인프라 구축 계획의 핵심으로 꼽히는 전력망 강화 계획을 승인했다. FERC는 찬반투표를 거쳐, 미국 전역의 전력 공급을 안정화해 친환경 에너지 수요에 대응하기 위한 개혁 안건이 통과됐다고 밝혔다. 뉴욕타임스는 이번 전력망 개혁안에 따라 풍력 및 태양광 발전소와 고전압 전선을 연결하는 일이 쉬워질 것이라고 전망했다."
213,236,opportunity,0.12,0.4665,0.1181,1,1,1,1,1,1,0.1181,neutral,0.8859,0.526631772518158,에너지 관리,E,신재생에너지 전환,"15일 관계부처에 따르면, 산업부는 이르면 다음주 신규 원전 건설 방향 등을 담은 11차 전력수급기본계획(전기본) 초안을 공개한다고 밝혔다. 이번 11차 전기본에는 2024년부터 2038년까지의 전력수급계획이 담겼다. 이번 전기본 발표의 핵심은 신규 원전 건설 여부다. 정부는 당초 11차 전기본에 총 10기의 기존 원전 계속운전과 신규 원전 2 4기 건설을 포함하고, 신재생에너지 보급 속도를 조절하는 내용을 계획한 것으로 알려졌다. 그러나 총선 이후엔 여소야대 국회에서 야당과의 협치를 이유로 원전 확대보단 신재생에너지 확대 정책에 무게가 실릴 것이라는 관측이 나왔다."
214,237,opportunity,0.1143,0.3883,0.1759,1,3,2,1,1,1,0.1035,neutral,0.776,0.5004301071166992,에너지 관리,E,신재생에너지 전환,"한미 양국이 중국산 저가 태양광 제품에 공동 대응하기로 한 가운데, 우리 정부가 탄소 장벽 을 앞세워 중국산 패널에 대한 금융 지원을 차단하기로 했다. 7일 산업통상자원부 등에 따르면, 한국에너지공단을 통해 진행되는 신재생에너지 금융 지원 사업의 자격 요건이 대폭 강화됐다. 막대한 보조금을 등에 업고 물량 공세를 펴고 있는 중국산 저가 태양광으로 인해 국내 무탄소에너지 생태계가 붕괴할 수 있다는 우려에서라는 설명이다. 준조세 성격인 전력산업기반기금이 중국 제품에 대거 지원되는 것을 막아야 한다는 산업계의 주장에 정부가 호응한 것이라는 평가도 나왔다."
215,238,risk,0.1349,0.4738,0.1546,1,1,2,1,1,2,0.1665,neutral,0.8922,0.5309956073760986,인적자원 관리,S,다양성 및 형평성 (DEI),"해양수산부는 해양생물 다양성의 체계적인 보전과 지속 가능한 이용을 위해 해양생물 다양성 보전대책 을 마련하고, 18일 국무총리 주재로 열린 제37회 국정현안 관계장관회의 에서 발표했다. 해수부는 보전과 지속 가능 이용을 통한 해양생물다양성 가치 실현 이라는 비전 아래 해양생물 다양성 보전 및 증진 해양생물 다양성 위험요인 관리 해양생물 다양성 지속 가능한 이용 국제협력 및 인식증진 등 네 가지 전략을 담았다. 이외에도 국제협력 강화를 위해 생물다양성 협약, 람사르 협약 등 관련 국제협약을 충실히 이행하고, 도서국 대상 해양생물 다양성 역량 강화 공적 개발 원조(ODA) 사업도 추진할 계획이다."
216,239,risk,0.1368,0.5228,0.1177,1,1,1,1,1,2,0.1648,neutral,0.8827,0.5922780632972717,에너지 관리,E,신재생에너지 전환,"현대자동차그룹이 미국 조지아주에 건설 중인 전기차 전용 공장을 재생에너지로 운영하기 위해 147메가와트( ) 규모 태양광 발전 전력구매계약을 체결했다고 22일 밝혔다. 현대차그룹은 스페인 재생에너지 개발업체 매트릭스 리뉴어블스 가 주도하는 태양광 발전 프로젝트와 15년(2025 2040년) 장기 전력구매계약(PPA)을 체결했다. 이는 국내 기업이 미국 사업장의 재생에너지 사용을 위해 체결한 PPA 중 최대 규모다. 향후 에너지 조달을 통해 기대되는 탄소 저감 효과는 연간 약 14만톤으로 추산되는데, 이는 준중형세단 8만4000여대가 1년간 배출하는 탄소를 흡수하는 것과 동일하다."
217,240,opportunity,0.1478,0.4504,0.2339,3,3,1,1,2,1,0.1871,neutral,0.8771,0.5135031938552856,에너지 관리,E,신재생에너지 전환,"고려아연이 호주에 위치한 풍력발전소에 7억5300만호주달러(약 6787억원)를 투자하고 신재생에너지 사업을 강화했다. 고려아연의 해외 자회사 아크에너지가 호주 퀸즐랜드주에 건설 중인 맥킨타이어 풍력발전소의 지분 30%에 대해 최종 투자를 결정했다고 21일 전했다. 이번 투자는 아크에너지의 계열사인 아크에너지 맥킨타이어를 통해 이뤄지며, 한화 약 6700억원 규모다. 이번 최종 투자 결정으로 아크에너지는 전체 923.4MW의 발전 용량 중 30%를 확보하게 됐다. 고려아연은 이를 호주자회사인 썬메탈(SMC)에 공급한다는 계획이다."
218,241,opportunity,0.0805,0.2992,0.0866,1,1,1,1,1,1,0.0866,neutral,0.6493,0.4607848823070526,인적자원 관리,S,다양성 및 형평성 (DEI),"올해 들어 미국 기업들이 연례 보고서에서 다양성, 형평성, 포용성(DEI) 을 언급하는 문구가 제거되고 있는 것으로 나타났다. DEI 프로그램이 추구하는 깨어있는(Woke 워크) 자본주의 에 대한 반발 심리가 커지자, 기업들이 선제적으로 대응했다는 분석이 나왔다. 월스트리트저널(WSJ)은 미국 기업들이 미국 증권거래위원회(SEC)에 제출한 10-K(연차보고서) 를 검토한 결과, DEI에 대한 장기 목표가 사라졌다고 분석했다. 기업들이 DEI를 축소하는 배경엔 정치적 갈등이 있었다. 사회적 갈등이 증폭되며 피로감을 호소하는 투자자들이 늘면서 워크 자본주의에 대한 반발심리가 증폭했다는 분석이다."
219,242,risk,0.1567,0.4952,0.1932,3,1,1,1,2,2,0.2415,neutral,0.9055,0.5468651652336121,에너지 관리,E,신재생에너지 전환,"고려아연은 내달 3일 자회사 아크에너지(Ark Energy)를 통해 스페인 신재생에너지기업 악시오나(Acciona)가 호주에 건설 중인 풍력발전소 지분 30%를 취득한다고 밝혔다. 취득 금액은 총 7억5300만호주달러(한화 약 6737억원)로, 오는 2025년까지 분할 납부할 예정이다. 회사 측은 신재생에너지 전력사업을 영위하기 위해 발전소 지분을 인수했다 며 취득 금액 및 일정은 양사 합의에 따라 일부 변동될 수 있다 고 설명했다."
220,243,risk,0.1041,0.3695,0.1025,1,1,1,1,1,2,0.1435,neutral,0.7689,0.4805062413215637,에너지 관리,E,신재생에너지 전환,"일본과 EU가 오는 4월부터 협력해 첨단 소재를 개발할 예정이라고 니혼게이자이신문이 보도했다. 양측은 전기자동차 배터리로 쓰일 수 있는 차세대 나트륨 이온 배터리, 반도체 재료 분야에서 협력할 것으로 기대됐다. 이외에도 태양광 발전 패널 효율을 높일 금속 나노 입자 개발도 논의 대상인 것으로 알려졌다. 니혼게이자이신문은 일본과 EU는 공동 연구개발 프로젝트를 늘려 나가는 동시에 정기적으로 협력 방안을 논의해 첨단 소재를 개발함으로써 중국에 대한 의존도를 낮출 예정 이라고 했다."
221,244,risk,0.1871,0.5969,0.211,3,2,1,1,3,2,0.3048,neutral,0.8793,0.6788010597229004,에너지 관리,E,신재생에너지 전환,다자개발은행(MDB)이 동유럽 독립국가연합(CIS)을 중심으로 태양광 풍력 등 재생에너지 100% 사용(RE100) 프로젝트에 대대적으로 자금을 지원했다. 세계은행(WB)은 유럽 중앙아시아 지역 에너지 안보와 경제개발 역량을 강화를 위해 재생에너지 이니셔티브에 착수해 20억달러(약 2조7110억원) 규모의 자금 지원 계획을 승인했다고 밝혔다. 향후 10년 동안 단계적으로 추진되는 유럽 중앙아시아 재생에너지 스케일업(ECARES) 프로그램의 1단계 사업이다. 연간 6억5000만대 전기차를 충전할 수 있는 15GW규모의 재생에너지를 공급해 탄소배출량을 2억4000만톤 감축할 계획이다. WB 이사회가 승인한 ECARES 이니셔티브 첫 프로젝트 수혜국은 튀르키예다.
222,245,risk,0.1762,0.5779,0.1793,1,1,3,1,3,2,0.2914,neutral,0.8406,0.6875109672546387,인적자원 관리,S,다양성 및 형평성 (DEI),내년부터 국민연금이 이사회 성별 다양성을 고려하지 않은 상장사에 대한 의결권 행사를 강화한다. 28일 국민연금 기금운용위원회는 2차 회의를 열고 수탁자 책임 활동에 관한 지침을 개정했다고 밝혔다. 이번 개정으로 국민연금은 내년 3월 이후 주주총회부터 시가총액 2조원 이상 상장사에 대한 의결권 행사 시 이사회의 성별 다양성을 고려한다. 향후 국민연금은 이사회 성별 다양성 관련 자본시장법 규정을 위반한 회사에 대해 이사 후보 추천 권한이 있는 이사회 위원장이 차기 이사로 선임되는 것을 반대할 수 있다.
223,246,opportunity,0.1531,0.6525,0.1198,1,1,1,1,1,1,0.1198,neutral,0.8986,0.7261258363723755,에너지 관리,E,신재생에너지 전환,"SK에코플랜트는 지난 26일 환경부와 폐배터리 재생원료 인증 시범사업 관련 협약식을 가졌다고 27일 밝혔다. 이번 사업은 전기차 배터리의 재생원료 사용 인증체계를 구축하는 것을 골자로 한다. 향후 폐배터리 인증체계를 국내 배터리 제조사 및 재활용사에 도입하는 것이 목표다. 또, SK에코플랜트는 베트남을 대표하는 신재생에너지 기업 BCGE(Bamboo Capital Group Energy)와 손잡고 700MW 규모의 태양광 및 풍력발전 프로젝트를 공동 개발한다고 22일 밝혔다. SK에코플랜트는 이 프로젝트의 사업 개발 단계부터 참여하며, 탄소배출권 확보에도 나설 계획이다."
224,247,opportunity,0.1326,0.5432,0.1155,1,1,1,1,1,1,0.1155,neutral,0.8659,0.6273168921470642,에너지 관리,E,신재생에너지 전환,영국의 거대 석유회사인 셸(Shell)이 기후 전환 로드맵과 목표를 간략하게 설명하는 에너지 전환 전략 2024(Energy Transition Strategy 2024) 를 발표했다. 지난 2021년에 출시한 파워링 프로그레스(Powering Progress) 전략을 처음으로 업데이트해 내놓은 것이다. 새롭게 수정된 전략에는 스코프 3 배출량을 줄이려는 셸의 첫 번째 임시 목표가 포함돼 있다. 셸은 2030년 스코프 3 저감 목표를 이전의 20%에서 15 20%로 다소 약화시켰다.
225,248,risk,0.1326,0.4631,0.1531,1,1,2,1,1,2,0.1648,neutral,0.8831,0.5243666768074036,에너지 관리,E,신재생에너지 전환,"지속가능성 미디어 ESG투데이(ESG Today)는 미국 재생에너지 개발 업체 프라이머지(Primergy)가 텍사스에서 개발 중인 408메가와트(MW) 규모의 태양광 발전 프로젝트의 향후 생산량에 대해 마이크로소프트와 전력구매계약(PPA)을 체결했다고 보도했다. 현재 텍사스주 힐 카운티에서 개발 중인 애쉬 크릭 태양광 프로젝트는 3480에이커의 부지를 대상으로 하며, 연간 약 9만 가구에 전력을 공급할 수 있는 양의 에너지를 생산할 전망이다."
226,249,opportunity,0.114,0.4463,0.1106,1,1,1,1,1,1,0.1106,neutral,0.8298,0.5378124117851257,에너지 관리,E,신재생에너지 전환,"재생에너지 인프라 투자자 엑셀시어 에너지 캐피털(Excelsior Energy Capital) 은 세계 최대 자산운용사 블랙록의 에버그린 인프라 파트너스 펀드(Evergreen Infrastructure Partners Fund)에 자사의 38개 태양광 및 에너지 저장 프로젝트 포트폴리오를 매각했다고 밝혔다. 엑셀시어는 보도자료를 통해, 회사의 초기 펀드인 엑셀시어 재생에너지 투자 펀드 I LP(Excelsior Renewable Energy Investment Fund I LP) 의 태양광 자산 포트폴리오를 블랙록에 매각했다고 밝혔다. 이 포트폴리오는 총용량 89메가와트(MWDC)의 태양광 및 배터리저장 분산발전 프로젝트로 구성돼 있다."
227,250,opportunity,0.0873,0.3267,0.0929,1,1,1,1,1,1,0.0929,neutral,0.6971,0.4687124788761139,기후변화·온실가스,E,Scope 3 배출량,"LX인터내셔널이 인도네시아에 이어 호주에서도 리튬 광산 매입 준비에 착수했다. 향후 호주 광산을 매입한 이후에는 리튬 제조사와의 합작 투자도 진행할 예정이다. 이외에도 인도네시아에 니켈 광산을 추가 확보를 위한 물색 작업을 시작했다. 또, 제련소 구축을 위한 투자 절차에도 돌입한 상태다. 2차전지 핵심광물 공급망 경쟁이 심화하고 있는 상황에서 인도네시아와 호주 등 주요 광산 매입 등으로 업스트림(up-stream) 분야의 경쟁력을 확실히 다지겠다는 의도로 풀이됐다."
228,251,risk,0.1196,0.4279,0.1162,1,1,1,1,1,2,0.1627,neutral,0.8716,0.49088454246520996,에너지 관리,E,신재생에너지 전환,"석유 기업 셸의 자회사인 미국 태양광발전 사업자 사비온이 보유한 재생에너지 자산 매각을 추진하고 있다고 로이터통신이 보도했다. 로이터가 입수한 자료에 따르면, 셸은 현재 발전용량 10.6GW의 미국 북동부와 서부의 태양광 발전시설 및 에너지저장 시설 매각을 진행하고 있다. 매각 주간사는 투자은행 제프리스가 맡았다. 셸과 제프리스는 셸의 재생에너지 자산 매각에 관해 언급을 피했다. 로이터는 입수한 자료에 따르면, 사비온은 재생에너지 자산 매각 후 셸의 발전시장 전략 수행에 집중하게 될 것 이라고 밝혔다."
229,252,opportunity,0.0932,0.2979,0.1265,1,3,1,1,1,2,0.1265,neutral,0.6775,0.43969592452049255,에너지 관리,E,신재생에너지 전환,삼성물산이 미래 성장 동력으로 낙점한 태양광 개발 사업 확대에 박차를 가하고 있다. 삼성물산 상사부문인 자회사 카리나솔라를 통해 미국 인디애나 주 바르톨로뮤 카운티에 1886에이커(약 763만 평방미터) 규모의 태양광 발전 프로젝트를 추진한다. 이번 프로젝트는 삼성물산의 글로벌 친환경 에너지 기업으로서 도약을 본격화하는 계기가 될 것으로 기대됐다.
230,253,opportunity,0.1153,0.4062,0.1525,1,1,2,1,1,1,0.1173,neutral,0.8797,0.46174076199531555,이사회 구조,G,이사회 구성 및 독립성,"기아가 다음 달 15일 정기 주주총회에서 여성 사외이사 비율이 50%를 넘어설 것으로 예상됐다. 기아의 사외이사진은 조화순 교수, 전찬혁 세스코 대표이사 회장, 신재용 서울대 경영학과 교수, 신현정 한국과학기술원(KAIST) 기계공학과 교수, 이인경 부사장으로 총 5명으로 구성될 예정이며, 이 중 3명이 여성이다."
